analysis,model,model_name,seed,is_reference,experiment,fault,fault_type,mode,mode_name,sequence_length,decision_target,context_policy,uses_future_windows,crosses_experiment_or_split,transition_post_windows,n_pre_fault_test,n_post_fault_evaluated,post_fault_context_reset,context_fully_post_fault,score_threshold,score_top_k,auc_pr,auc_roc,sensitivity,sensitivity_ci95_low,sensitivity_ci95_high,specificity,specificity_ci95_low,specificity_ci95_high,balanced_accuracy,mcc,f1,precision,precision_defined,recall,false_positive_rate,tn,fp,fn,tp
current_full,ae_lstm,AE-LSTM,101,False,F7L,7,Constante de tempo do controlador PI elevada em 20%,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,20.34963035583496,5,0.8236845670067612,0.7607861343237388,0.002785515320334262,0.0004918811981754609,0.015607323230337235,1.0,0.9791045020783868,1.0,0.5013927576601671,0.03052796748270094,0.005555555555555556,1.0,True,0.002785515320334262,0.0,180,0,358,1
transition,ae_lstm,AE-LSTM,101,False,F7L,7,Constante de tempo do controlador PI elevada em 20%,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,20.34963035583496,5,0.040661403296218535,0.5658730158730159,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,101,False,F7L,7,Constante de tempo do controlador PI elevada em 20%,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,20.34963035583496,5,0.8234137638999661,0.7646622474747474,0.002840909090909091,0.0005016663636475682,0.01591423649391573,1.0,0.9791045020783868,1.0,0.5014204545454546,0.031032564038710065,0.0056657223796034,1.0,True,0.002840909090909091,0.0,180,0,351,1
post_fault_reset,ae_lstm,AE-LSTM,101,False,F7L,7,Constante de tempo do controlador PI elevada em 20%,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,20.34963035583496,5,0.8254723543517744,0.764500154750851,0.002785515320334262,0.0004918811981754609,0.015607323230337235,1.0,0.9791045020783868,1.0,0.5013927576601671,0.03052796748270094,0.005555555555555556,1.0,True,0.002785515320334262,0.0,180,0,358,1
current_full,ae_denso,Autoencoder Denso,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.5103249549865723,5,0.880239841179524,0.7804394924172083,0.18662952646239556,0.1497212896125914,0.23017316696000073,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5877592076756423,0.24776085540557105,0.3130841121495327,0.9710144927536232,True,0.18662952646239556,0.011111111111111112,178,2,292,67
transition,ae_denso,Autoencoder Denso,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.5103249549865723,5,0.04000394396839078,0.5539682539682539,0.0,5.551115123125783e-17,0.35433043506668743,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.49444444444444446,-0.020504156174308185,0.0,0.0,True,0.0,0.011111111111111112,178,2,7,0
sustained,ae_denso,Autoencoder Denso,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.5103249549865723,5,0.8810429787980977,0.7849431818181818,0.1903409090909091,0.15275862212102734,0.2346089973731121,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.589614898989899,0.25240779254677326,0.3182897862232779,0.9710144927536232,True,0.1903409090909091,0.011111111111111112,178,2,285,67
post_fault_reset,ae_denso,Autoencoder Denso,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.5103249549865723,5,0.880239841179524,0.7804394924172083,0.18662952646239556,0.1497212896125914,0.23017316696000073,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5877592076756423,0.24776085540557105,0.3130841121495327,0.9710144927536232,True,0.18662952646239556,0.011111111111111112,178,2,292,67
current_full,ae_denso,Autoencoder Denso,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.3771872520446777,5,0.8901417070234973,0.7909161250386878,0.20055710306406685,0.16240507061167006,0.24504963233547347,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5947229959764779,0.25961307546702306,0.3325635103926097,0.972972972972973,True,0.20055710306406685,0.011111111111111112,178,2,287,72
transition,ae_denso,Autoencoder Denso,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.3771872520446777,5,0.04153290014218257,0.5658730158730159,0.0,5.551115123125783e-17,0.35433043506668743,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.49444444444444446,-0.020504156174308185,0.0,0.0,True,0.0,0.011111111111111112,178,2,7,0
sustained,ae_denso,Autoencoder Denso,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.3771872520446777,5,0.8910811082707759,0.7953914141414142,0.20454545454545456,0.16570335812734716,0.24976666414229054,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5967171717171718,0.2644798373412701,0.3380281690140845,0.972972972972973,True,0.20454545454545456,0.011111111111111112,178,2,280,72
post_fault_reset,ae_denso,Autoencoder Denso,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.3771872520446777,5,0.8901417070234973,0.7909161250386878,0.20055710306406685,0.16240507061167006,0.24504963233547347,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5947229959764779,0.25961307546702306,0.3325635103926097,0.972972972972973,True,0.20055710306406685,0.011111111111111112,178,2,287,72
current_full,ae_denso,Autoencoder Denso,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.461894989013672,5,0.8830443179612766,0.7881151346332406,0.19498607242339833,0.15732206734811766,0.23910853704920532,0.9833333333333333,0.952151771962928,0.9943159133795125,0.5891597028783658,0.24576933628284797,0.32407407407407407,0.958904109589041,True,0.19498607242339833,0.016666666666666666,177,3,289,70
transition,ae_denso,Autoencoder Denso,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.461894989013672,5,0.03993024150589444,0.5452380952380953,0.0,5.551115123125783e-17,0.35433043506668743,0.9833333333333333,0.952151771962928,0.9943159133795125,0.49166666666666664,-0.025180507759266745,0.0,0.0,True,0.0,0.016666666666666666,177,3,7,0
sustained,ae_denso,Autoencoder Denso,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.461894989013672,5,0.8839524266052975,0.7929450757575758,0.19886363636363635,0.16051571537997567,0.2437133457794627,0.9833333333333333,0.952151771962928,0.9943159133795125,0.5910984848484848,0.25054224288700583,0.32941176470588235,0.958904109589041,True,0.19886363636363635,0.016666666666666666,177,3,282,70
post_fault_reset,ae_denso,Autoencoder Denso,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.461894989013672,5,0.8830443179612766,0.7881151346332406,0.19498607242339833,0.15732206734811766,0.23910853704920532,0.9833333333333333,0.952151771962928,0.9943159133795125,0.5891597028783658,0.24576933628284797,0.32407407407407407,0.958904109589041,True,0.19498607242339833,0.016666666666666666,177,3,289,70
current_full,ae_denso,Autoencoder Denso,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.792628526687622,5,0.8866411127844747,0.7882853605694832,0.17548746518105848,0.13963348268191403,0.21821277679103687,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5821881770349737,0.2380548155239139,0.2971698113207547,0.9692307692307692,True,0.17548746518105848,0.011111111111111112,178,2,296,63
transition,ae_denso,Autoencoder Denso,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.792628526687622,5,0.04366251621077519,0.5761904761904761,0.0,5.551115123125783e-17,0.35433043506668743,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.49444444444444446,-0.020504156174308185,0.0,0.0,True,0.0,0.011111111111111112,178,2,7,0
sustained,ae_denso,Autoencoder Denso,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.792628526687622,5,0.8873573353834517,0.7925031565656566,0.17897727272727273,0.1424636395159864,0.22242205775775453,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5839330808080808,0.2425245043937034,0.302158273381295,0.9692307692307692,True,0.17897727272727273,0.011111111111111112,178,2,289,63
post_fault_reset,ae_denso,Autoencoder Denso,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.792628526687622,5,0.8866411127844747,0.7882853605694832,0.17548746518105848,0.13963348268191403,0.21821277679103687,0.9888888888888889,0.9603989991004155,0.9969476251540074,0.5821881770349737,0.2380548155239139,0.2971698113207547,0.9692307692307692,True,0.17548746518105848,0.011111111111111112,178,2,296,63
current_full,ae_denso,Autoencoder Denso,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.144629955291748,5,0.8830453308434962,0.7917982048901269,0.2785515320334262,0.2347105725897343,0.3270815100548975,0.9777777777777777,0.944263669857449,0.9913250765730094,0.6281646549056019,0.306351807369744,0.4319654427645788,0.9615384615384616,True,0.2785515320334262,0.022222222222222223,176,4,259,100
transition,ae_denso,Autoencoder Denso,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.144629955291748,5,0.03903446355457309,0.5531746031746032,0.0,5.551115123125783e-17,0.35433043506668743,0.9777777777777777,0.944263669857449,0.9913250765730094,0.4888888888888889,-0.02915528010887701,0.0,0.0,True,0.0,0.022222222222222223,176,4,7,0
sustained,ae_denso,Autoencoder Denso,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.144629955291748,5,0.8839724246344587,0.7965435606060606,0.2840909090909091,0.2395064855576748,0.3333369922547527,0.9777777777777777,0.944263669857449,0.9913250765730094,0.6309343434343434,0.3124299077584922,0.43859649122807015,0.9615384615384616,True,0.2840909090909091,0.022222222222222223,176,4,252,100
post_fault_reset,ae_denso,Autoencoder Denso,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.144629955291748,5,0.8830453308434962,0.7917982048901269,0.2785515320334262,0.2347105725897343,0.3270815100548975,0.9777777777777777,0.944263669857449,0.9913250765730094,0.6281646549056019,0.306351807369744,0.4319654427645788,0.9615384615384616,True,0.2785515320334262,0.022222222222222223,176,4,259,100
current_full,ae_lstm,AE-LSTM,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,23.392887115478516,5,0.7965366007940974,0.7199473847106159,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
transition,ae_lstm,AE-LSTM,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,23.392887115478516,5,0.02798220355400948,0.3817460317460317,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,23.392887115478516,5,0.7971151657796933,0.7266729797979798,0.0,0.0,0.01079542230246366,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,352,0
post_fault_reset,ae_lstm,AE-LSTM,13,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,23.392887115478516,5,0.7963933671720234,0.7194057567316621,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
current_full,ae_lstm,AE-LSTM,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,16.942502975463867,5,0.8394081862507545,0.7530640668523677,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
transition,ae_lstm,AE-LSTM,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,16.942502975463867,5,0.026798794334116388,0.3555555555555555,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,16.942502975463867,5,0.8409849244429821,0.7609690656565655,0.0,0.0,0.01079542230246366,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,352,0
post_fault_reset,ae_lstm,AE-LSTM,29,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,16.942502975463867,5,0.8397329311049595,0.7539925719591457,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
current_full,ae_lstm,AE-LSTM,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,17.381608963012695,5,0.800703340378051,0.7305942432683379,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
transition,ae_lstm,AE-LSTM,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,17.381608963012695,5,0.02940412579864548,0.4182539682539682,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,17.381608963012695,5,0.8010879555350303,0.7368055555555555,0.0,0.0,0.01079542230246366,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,352,0
post_fault_reset,ae_lstm,AE-LSTM,42,True,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,17.381608963012695,5,0.8009674809610359,0.7313370473537604,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
current_full,ae_lstm,AE-LSTM,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,20.02474594116211,5,0.814680779021359,0.7413958526771897,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
transition,ae_lstm,AE-LSTM,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,20.02474594116211,5,0.028631098915647423,0.392063492063492,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,20.02474594116211,5,0.8155314135343336,0.748342803030303,0.0,0.0,0.01079542230246366,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,352,0
post_fault_reset,ae_lstm,AE-LSTM,71,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,20.02474594116211,5,0.8149708501668276,0.7416589291241102,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
current_full,ae_lstm,AE-LSTM,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,20.34963035583496,5,0.8329540930570383,0.745187248529867,0.0,0.0,0.010587155153602403,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,359,0
transition,ae_lstm,AE-LSTM,101,False,F7M,7,Constante de tempo do controlador PI elevada em 20%,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,20.34963035583496,5,0.02780639535053146,0.37857142857142856,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
